3.750000e-02  3.553753e+01
6.250000e-02  3.854351e+01
8.750000e-02  3.837388e+01
1.125000e-01  3.842983e+01
1.375000e-01  3.683766e+01
1.625000e-01  3.531921e+01
1.875000e-01  3.394400e+01
2.125000e-01  3.431491e+01
2.375000e-01  3.366149e+01
2.625000e-01  3.178191e+01
2.875000e-01  3.051539e+01
3.125000e-01  2.915617e+01
3.375000e-01  2.828862e+01
3.625000e-01  2.680313e+01
3.875000e-01  2.550613e+01
4.125000e-01  2.411322e+01
4.375000e-01  2.296612e+01
4.625000e-01  2.159801e+01
4.875000e-01  2.013342e+01
5.125000e-01  1.931022e+01
5.375000e-01  1.773308e+01
5.625000e-01  1.654796e+01
5.875000e-01  1.549145e+01
6.125000e-01  1.423907e+01
6.375000e-01  1.328751e+01
6.625000e-01  1.206065e+01
6.875000e-01  1.123582e+01
7.125000e-01  1.037277e+01
7.375000e-01  9.480715e+00
7.625000e-01  8.656797e+00
7.875000e-01  7.900309e+00
8.125000e-01  7.153527e+00
8.375000e-01  6.490941e+00
8.625000e-01  5.907018e+00
8.875000e-01  5.312599e+00
9.125000e-01  4.877542e+00
9.375000e-01  4.345991e+00
9.625000e-01  3.933492e+00
9.875000e-01  3.549811e+00
1.012500e+00  3.206212e+00
1.037500e+00  2.790962e+00
1.062500e+00  2.565018e+00
1.087500e+00  2.236353e+00
1.112500e+00  2.013008e+00
1.137500e+00  1.817745e+00
1.162500e+00  1.599550e+00
1.187500e+00  1.415306e+00
1.212500e+00  1.275269e+00
1.237500e+00  1.112022e+00
1.262500e+00  9.853409e-01
1.287500e+00  8.675647e-01
1.312500e+00  7.712656e-01
1.337500e+00  6.868309e-01
1.362500e+00  6.051022e-01
1.387500e+00  5.317410e-01
1.412500e+00  4.818148e-01
1.437500e+00  4.134442e-01
1.462500e+00  3.518081e-01
1.487500e+00  3.274224e-01
1.512500e+00  2.788413e-01
1.537500e+00  2.406270e-01
1.562500e+00  2.156481e-01
1.587500e+00  1.859219e-01
1.612500e+00  1.555952e-01
1.637500e+00  1.381785e-01
1.662500e+00  1.220767e-01
1.687500e+00  1.097676e-01
1.712500e+00  9.486377e-02
1.737500e+00  7.781384e-02
1.762500e+00  6.916648e-02
1.787500e+00  6.216452e-02
1.812500e+00  5.435719e-02
1.837500e+00  4.874005e-02
1.862500e+00  3.853957e-02
1.887500e+00  3.466634e-02
1.912500e+00  2.871846e-02
1.937500e+00  2.603185e-02
1.962500e+00  2.338930e-02
1.987500e+00  1.780853e-02
2.012500e+00  1.721165e-02
2.037500e+00  1.449161e-02
2.062500e+00  1.227174e-02
2.087500e+00  9.788180e-03
2.112500e+00  1.041381e-02
2.137500e+00  6.757867e-03
2.162500e+00  6.194115e-03
2.187500e+00  4.390338e-03
2.212500e+00  5.137013e-03
2.237500e+00  4.005572e-03
2.262500e+00  3.420075e-03
2.287500e+00  3.163234e-03
2.312500e+00  2.440453e-03
2.337500e+00  1.689448e-03
2.362500e+00  2.509338e-03
2.387500e+00  1.898639e-03
2.412500e+00  1.476656e-03
2.437500e+00  8.571974e-04
2.462500e+00  9.973584e-04
2.487500e+00  8.230836e-04
