3.750000e-02  9.669830e+02
6.250000e-02  9.089912e+02
8.750000e-02  8.954876e+02
1.125000e-01  8.822261e+02
1.375000e-01  8.505661e+02
1.625000e-01  8.200928e+02
1.875000e-01  7.906263e+02
2.125000e-01  7.612580e+02
2.375000e-01  7.209654e+02
2.625000e-01  6.835835e+02
2.875000e-01  6.473198e+02
3.125000e-01  6.062690e+02
3.375000e-01  5.636570e+02
3.625000e-01  5.279623e+02
3.875000e-01  4.899924e+02
4.125000e-01  4.519890e+02
4.375000e-01  4.160660e+02
4.625000e-01  3.815470e+02
4.875000e-01  3.466895e+02
5.125000e-01  3.166966e+02
5.375000e-01  2.881243e+02
5.625000e-01  2.607776e+02
5.875000e-01  2.340796e+02
6.125000e-01  2.118425e+02
6.375000e-01  1.892842e+02
6.625000e-01  1.700029e+02
6.875000e-01  1.511772e+02
7.125000e-01  1.350592e+02
7.375000e-01  1.199170e+02
7.625000e-01  1.060239e+02
7.875000e-01  9.386749e+01
8.125000e-01  8.301100e+01
8.375000e-01  7.308718e+01
8.625000e-01  6.445133e+01
8.875000e-01  5.675744e+01
9.125000e-01  4.978770e+01
9.375000e-01  4.333931e+01
9.625000e-01  3.810725e+01
9.875000e-01  3.322035e+01
1.012500e+00  2.888975e+01
1.037500e+00  2.518874e+01
1.062500e+00  2.198156e+01
1.087500e+00  1.911141e+01
1.112500e+00  1.662975e+01
1.137500e+00  1.437271e+01
1.162500e+00  1.245016e+01
1.187500e+00  1.082675e+01
1.212500e+00  9.352986e+00
1.237500e+00  8.088040e+00
1.262500e+00  6.964087e+00
1.287500e+00  5.959467e+00
1.312500e+00  5.224243e+00
1.337500e+00  4.461198e+00
1.362500e+00  3.854376e+00
1.387500e+00  3.306351e+00
1.412500e+00  2.848930e+00
1.437500e+00  2.496377e+00
1.462500e+00  2.092544e+00
1.487500e+00  1.797946e+00
1.512500e+00  1.538219e+00
1.537500e+00  1.342098e+00
1.562500e+00  1.131044e+00
1.587500e+00  9.682588e-01
1.612500e+00  8.440826e-01
1.637500e+00  7.133287e-01
1.662500e+00  6.016307e-01
1.687500e+00  5.327416e-01
1.712500e+00  4.432765e-01
1.737500e+00  3.879094e-01
1.762500e+00  3.267732e-01
1.787500e+00  2.733645e-01
1.812500e+00  2.417490e-01
1.837500e+00  2.009938e-01
1.862500e+00  1.761809e-01
1.887500e+00  1.447409e-01
1.912500e+00  1.218359e-01
1.937500e+00  1.101478e-01
1.962500e+00  8.901158e-02
1.987500e+00  7.937287e-02
2.012500e+00  6.263783e-02
2.037500e+00  5.528282e-02
2.062500e+00  4.631833e-02
2.087500e+00  4.309721e-02
2.112500e+00  3.437983e-02
2.137500e+00  2.981822e-02
2.162500e+00  2.321092e-02
2.187500e+00  2.102041e-02
2.212500e+00  1.833719e-02
2.237500e+00  1.386055e-02
2.262500e+00  1.262319e-02
2.287500e+00  1.040217e-02
2.312500e+00  9.702290e-03
2.337500e+00  7.689902e-03
2.362500e+00  6.615528e-03
2.387500e+00  5.081650e-03
2.412500e+00  3.664294e-03
2.437500e+00  3.482365e-03
2.462500e+00  3.621986e-03
2.487500e+00  3.189449e-03
