 0.005 0.000328257
 0.015 0.000396466
 0.025 0.000441341
 0.035 0.000413749
 0.045 0.000384516
 0.055 0.000402041
 0.065 0.000421776
 0.075 0.000403832
 0.085 0.00040348
 0.095 0.000393666
 0.105 0.0003993
 0.115 0.00040365
 0.125 0.000396085
 0.135 0.000398469
 0.145 0.000391156
 0.155 0.000390465
 0.165 0.000380489
 0.175 0.000381933
 0.185 0.000372714
 0.195 0.0003825
 0.205 0.000367991
 0.215 0.000362897
 0.225 0.000358079
 0.235 0.000354839
 0.245 0.00034993
 0.255 0.000343048
 0.265 0.000341429
 0.275 0.000339752
 0.285 0.000330596
 0.295 0.000324805
 0.305 0.000322932
 0.315 0.000316469
 0.325 0.000309009
 0.335 0.000305435
 0.345 0.000303346
 0.355 0.00029398
 0.365 0.00028809
 0.375 0.000283159
 0.385 0.000280868
 0.395 0.000273381
 0.405 0.00026664
 0.415 0.000263798
 0.425 0.000257384
 0.435 0.000249398
 0.445 0.00024592
 0.455 0.000239876
 0.465 0.000234868
 0.475 0.000229122
 0.485 0.000222338
 0.495 0.000217408
 0.505 0.00021425
 0.515 0.00020801
 0.525 0.000200648
 0.535 0.000196391
 0.545 0.000191721
 0.555 0.000188165
 0.565 0.000181218
 0.575 0.000177614
 0.585 0.000173062
 0.595 0.000167249
 0.605 0.000162388
 0.615 0.000157868
 0.625 0.000152877
 0.635 0.000148774
 0.645 0.000143881
 0.655 0.000139294
 0.665 0.000135033
 0.675 0.000130649
 0.685 0.000126086
 0.695 0.000122496
 0.705 0.000118085
 0.715 0.000113912
 0.725 0.000111384
 0.735 0.000107192
 0.745 0.000103988
 0.755 0.000100169
 0.765 9.66549e-05
 0.775 9.36616e-05
 0.785 9.04593e-05
 0.795 8.68507e-05
 0.805 8.39557e-05
 0.815 8.13331e-05
 0.825 7.76518e-05
 0.835 7.60926e-05
 0.845 7.25121e-05
 0.855 6.99346e-05
 0.865 6.74057e-05
 0.875 6.44915e-05
 0.885 6.24251e-05
 0.895 5.94186e-05
 0.905 5.81856e-05
 0.915 5.56935e-05
 0.925 5.32019e-05
 0.935 5.17309e-05
 0.945 4.90747e-05
 0.955 4.75124e-05
 0.965 4.54946e-05
 0.975 4.3638e-05
 0.985 4.19065e-05
 0.995 4.02968e-05
 1.005 3.85121e-05
 1.015 3.65607e-05
 1.025 3.54834e-05
 1.035 3.44352e-05
 1.045 3.24959e-05
 1.055 3.10695e-05
 1.065 2.98337e-05
 1.075 2.86029e-05
 1.085 2.75213e-05
 1.095 2.61872e-05
 1.105 2.54098e-05
 1.115 2.40424e-05
 1.125 2.30533e-05
 1.135 2.1852e-05
 1.145 2.09553e-05
 1.155 2.00296e-05
 1.165 1.89374e-05
 1.175 1.836e-05
 1.185 1.76817e-05
 1.195 1.66235e-05
 1.205 1.60199e-05
 1.215 1.53281e-05
 1.225 1.44226e-05
 1.235 1.40107e-05
 1.245 1.29946e-05
 1.255 1.26387e-05
 1.265 1.20095e-05
 1.275 1.13929e-05
 1.285 1.10319e-05
 1.295 1.06682e-05
 1.305 9.99488e-06
 1.315 9.46437e-06
 1.325 9.10335e-06
 1.335 8.7286e-06
 1.345 8.25947e-06
 1.355 7.97819e-06
 1.365 7.45171e-06
 1.375 7.1964e-06
 1.385 6.81439e-06
 1.395 6.40115e-06
 1.405 6.09015e-06
 1.415 5.82404e-06
 1.425 5.53097e-06
 1.435 5.145e-06
 1.445 4.95779e-06
 1.455 4.76442e-06
 1.465 4.54063e-06
 1.475 4.37594e-06
 1.485 4.14986e-06
 1.495 3.8453e-06
 1.505 3.70917e-06
 1.515 3.53988e-06
 1.525 3.2635e-06
 1.535 3.12275e-06
 1.545 3.04579e-06
 1.555 2.82985e-06
 1.565 2.6882e-06
 1.575 2.59924e-06
 1.585 2.46043e-06
 1.595 2.30378e-06
 1.605 2.2211e-06
 1.615 2.07621e-06
 1.625 1.95581e-06
 1.635 1.92749e-06
 1.645 1.82032e-06
 1.655 1.67201e-06
 1.665 1.6057e-06
 1.675 1.51993e-06
 1.685 1.45009e-06
 1.695 1.39356e-06
 1.705 1.31498e-06
 1.715 1.2422e-06
 1.725 1.17903e-06
 1.735 1.07527e-06
 1.745 1.08095e-06
 1.755 9.94062e-07
 1.765 9.42597e-07
 1.775 8.83069e-07
 1.785 8.11701e-07
 1.795 7.9836e-07
 1.805 7.48626e-07
 1.815 6.9571e-07
 1.825 6.43905e-07
 1.835 6.3927e-07
 1.845 6.13365e-07
 1.855 5.79307e-07
 1.865 5.39365e-07
 1.875 5.20895e-07
 1.885 4.87668e-07
 1.895 4.56497e-07
 1.905 4.12247e-07
 1.915 4.28838e-07
 1.925 3.92182e-07
 1.935 3.53337e-07
 1.945 3.38406e-07
 1.955 3.28447e-07
 1.965 3.0914e-07
 1.975 2.90972e-07
 1.985 2.74415e-07
 1.995 2.7517e-07
