 0.003 0
 0.007 0
 0.013 0
 0.018 0
 0.022 0
 0.028 0
 0.033 0
 0.037 0
 0.043 0
 0.048 0
 0.052 0
 0.058 0
 0.062 0
 0.068 0
 0.072 0
 0.077 0
 0.083 0
 0.088 0
 0.092 0
 0.098 0
 0.103 0
 0.107 0
 0.113 0
 0.118 0
 0.122 0
 0.128 0
 0.133 0
 0.138 0
 0.143 0
 0.147 0
 0.152 0
 0.158 0
 0.163 0
 0.168 0
 0.173 0
 0.177 0
 0.182 0
 0.188 0
 0.193 0
 0.198 0
 0.203 0
 0.208 0
 0.212 0
 0.217 0
 0.223 0
 0.228 0
 0.233 0
 0.238 0
 0.242 0
 0.247 0
 0.253 0
 0.258 0
 0.263 0
 0.268 0
 0.273 0
 0.278 0.00562424
 0.283 0.00726156
 0.288 0.00715981
 0.292 0.00670654
 0.297 0.00720606
 0.302 0.00703955
 0.307 0.0244858
 0.312 0.0313311
 0.318 0.0320526
 0.323 0.0311646
 0.328 0.0499151
 0.333 0.0579537
 0.338 0.0570102
 0.343 0.0565014
 0.348 0.0813757
 0.352 0.0895716
 0.357 0.0893311
 0.362 0.0884245
 0.367 0.116074
 0.372 0.127119
 0.378 0.125583
 0.383 0.126194
 0.388 0.157146
 0.393 0.169958
 0.398 0.169597
 0.403 0.169967
 0.408 0.203953
 0.413 0.217088
 0.417 0.214859
 0.422 0.214637
 0.427 0.255394
 0.432 0.268493
 0.438 0.269862
 0.443 0.271305
 0.448 0.316169
 0.453 0.327889
 0.458 0.327704
 0.463 0.330905
 0.468 0.377573
 0.473 0.394196
 0.478 0.394206
 0.482 0.396472
 0.487 0.446646
 0.492 0.472501
 0.497 0.46758
 0.503 0.472556
 0.508 0.534136
 0.512 0.553895
 0.517 0.55717
 0.522 0.556124
 0.527 0.627038
 0.532 0.657268
 0.537 0.658295
 0.542 0.656232
 0.547 0.747987
 0.552 0.777921
 0.557 0.77719
 0.562 0.777422
 0.568 0.88295
 0.573 0.920673
 0.578 0.92738
 0.583 0.921432
 0.588 1.05311
 0.593 1.09627
 0.598 1.09248
 0.603 1.09799
 0.608 1.26196
 0.613 1.31903
 0.618 1.31722
 0.623 1.32084
 0.628 1.53096
 0.633 1.60733
 0.638 1.5995
 0.642 1.59725
 0.647 1.88055
 0.652 1.97367
 0.657 1.97353
 0.662 1.96772
 0.667 2.33006
 0.672 2.45308
 0.677 2.46301
 0.682 2.45784
 0.688 2.91005
 0.693 3.07855
 0.698 3.08577
 0.703 3.07859
 0.708 3.63009
 0.713 3.83608
 0.718 3.83
 0.723 3.82936
 0.728 4.38587
 0.733 4.5734
 0.738 4.57937
 0.743 4.56578
 0.748 4.86959
 0.753 4.98174
 0.758 4.97418
 0.763 4.99506
 0.768 4.8144
 0.772 4.76418
 0.777 4.76209
 0.782 4.76026
 0.787 4.15673
 0.792 3.94301
 0.797 3.9401
 0.802 3.94323
 0.807 3.22969
 0.812 2.97278
 0.818 2.98001
 0.823 2.97313
 0.828 2.36129
 0.833 2.1518
 0.838 2.146
 0.843 2.1453
 0.848 1.68896
 0.853 1.53096
 0.858 1.53211
 0.863 1.52637
 0.868 1.21011
 0.873 1.09943
 0.878 1.10674
 0.883 1.0996
 0.888 0.878168
 0.893 0.801491
 0.897 0.802166
 0.902 0.805349
 0.907 0.648795
 0.912 0.594033
 0.917 0.590443
 0.922 0.592627
 0.927 0.484739
 0.932 0.447987
 0.938 0.448542
 0.943 0.449042
 0.948 0.37046
 0.953 0.340174
 0.958 0.344586
 0.963 0.342884
 0.968 0.287114
 0.973 0.267605
 0.978 0.26384
 0.983 0.265644
 0.988 0.225025
 0.993 0.207412
 0.998 0.209272
 1.002 0.20855
 1.008 0.175073
 1.012 0.163556
 1.018 0.164972
 1.022 0.164121
 1.028 0.140708
 1.032 0.12994
 1.038 0.130912
 1.042 0.130412
 1.048 0.110265
 1.052 0.104335
 1.058 0.104557
 1.062 0.104224
 1.068 0.0904226
 1.073 0.0844561
 1.078 0.0850481
 1.083 0.0837808
 1.088 0.0737996
 1.093 0.0695815
 1.097 0.0679627
 1.103 0.0694612
 1.107 0.0592395
 1.113 0.0551879
 1.117 0.0565107
 1.123 0.0571767
 1.127 0.0488328
 1.133 0.0477228
 1.137 0.0471585
 1.143 0.0456784
 1.147 0.0400265
 1.153 0.0386389
 1.157 0.0392494
 1.163 0.0390737
 1.167 0.0329037
 1.173 0.0312201
 1.177 0.0312848
 1.183 0.0319509
 1.188 0.0281582
 1.193 0.0256236
 1.198 0.0262711
 1.203 0.0259381
 1.208 0.0225247
 1.213 0.0219697
 1.218 0.0216922
 1.222 0.0227282
 1.228 0.0192223
 1.232 0.0189356
 1.238 0.017585
 1.242 0.0183898
 1.248 0.0160494
 1.252 0.0154204
 1.258 0.0153464
 1.262 0.0149949
 1.268 0.0135796
 1.272 0.0130523
 1.278 0.0125805
 1.282 0.0130061
 1.288 0.011156
 1.292 0.0106657
 1.298 0.0107767
 1.302 0.010786
 1.308 0.0101477
 1.312 0.00892663
 1.318 0.00931515
 1.323 0.00908389
 1.328 0.00797384
 1.333 0.00718756
 1.338 0.00743732
 1.343 0.00773333
 1.347 0.00747432
 1.353 0.00638277
 1.357 0.00641977
 1.363 0.00691004
 1.367 0.00601276
 1.373 0.00562424
 1.377 0.00564274
 1.383 0.00533748
 1.387 0.0047732
 1.393 0.00489346
 1.397 0.00482871
 1.403 0.00452344
 1.407 0.00436619
 1.413 0.00421818
 1.417 0.00395917
 1.423 0.00409792
 1.427 0.00320064
 1.433 0.00330239
 1.438 0.00372791
 1.443 0.00398692
 1.448 0.00345965
 1.453 0.00291387
 1.458 0.00278437
 1.463 0.00283987
 1.468 0.0024236
 1.472 0.00243285
 1.478 0.00221084
 1.482 0.00295088
 1.488 0.00211834
 1.492 0.00216459
 1.498 0.00200734
 1.502 0.00198883
 1.508 0.00179458
 1.512 0.00193333
 1.518 0.00186858
 1.522 0.00179458
 1.528 0.00170207
 1.532 0.00160957
 1.538 0.00144306
 1.542 0.00150781
 1.548 0.00139681
 1.552 0.00118405
 1.558 0.00133206
 1.562 0.0012488
 1.568 0.00131356
 1.573 0.000999043
 1.578 0.000999043
 1.583 0.00104529
 1.588 0.000952791
 1.593 0.000999043
 1.598 0.000869537
 1.603 0.00104529
 1.607 0.000888038
 1.613 0.000860287
 1.617 0.000823285
 1.623 0.000888038
 1.627 0.000730781
 1.633 0.000758532
 1.637 0.000647528
 1.643 0.000666028
 1.647 0.000804784
 1.653 0.000656778
 1.657 0.000619776
 1.663 0.000536523
 1.667 0.000647528
 1.673 0.000370016
 1.677 0.000444019
 1.683 0.000499521
 1.688 0.000434769
 1.693 0.000518022
 1.698 0.000601276
 1.703 0.000425518
 1.708 0.000434769
 1.713 0.000490271
 1.718 0.000444019
 1.723 0.000397767
 1.728 0.000351515
 1.732 0.000323764
 1.738 0.000370016
 1.742 0.000323764
 1.748 0.000249761
 1.752 0.000360765
 1.758 0.000296013
 1.762 0.000296013
 1.768 0.000277512
 1.772 0.000222009
 1.778 0.000333014
 1.782 0.000286762
 1.788 0.000194258
 1.792 0.000157257
 1.798 0.00024051
 1.802 0.00023126
 1.808 0.00023126
 1.812 0.000175757
 1.818 0.000166507
 1.823 0.000166507
 1.828 0.000203509
 1.833 0.000129506
 1.838 0.000212759
 1.843 0.000148006
 1.848 0.000259011
 1.853 0.000157257
 1.857 0.000129506
 1.863 9.25039e-05
 1.867 0.000101754
 1.873 0.000120255
 1.877 0.000166507
 1.883 0.000120255
 1.887 0.000111005
 1.893 8.32536e-05
 1.897 6.47528e-05
 1.903 0.000166507
 1.907 5.55024e-05
 1.913 9.25039e-05
 1.917 9.25039e-05
 1.923 5.55024e-05
 1.927 7.40032e-05
 1.933 0.000101754
 1.938 6.47528e-05
 1.943 9.25039e-05
 1.948 3.70016e-05
 1.953 8.32536e-05
 1.958 5.55024e-05
 1.963 5.55024e-05
 1.968 4.6252e-05
 1.973 5.55024e-05
 1.978 4.6252e-05
 1.983 6.47528e-05
 1.988 5.55024e-05
 1.992 5.55024e-05
 1.998 2.77512e-05
